org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.909864
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.052210
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.569695
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.580543
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.674417
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.110505
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.973615
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.978243
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.043001
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.530933
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.301048
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.836176
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.350986
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.767335
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.519428
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.743472
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.412906
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.388051
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.313044
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.604735
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.975826
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.618240
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.943305
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.934093
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.874031
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.013147
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.388552
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.819084
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.720421
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.021908
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.582157
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.860731
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.835718
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.305878
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.322289
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.793117
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.306171
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.454058
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.218208
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.702061
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.230700
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.909939
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.129226
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.889319
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.509090
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.858759
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.459442
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.781171
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.980762
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.640021
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.407274
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;9.982809
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.837319
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.423899
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.229378
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.967974
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.806950
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.994801
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.356900
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.695595
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;14.401401
