org.omp4j.benchmark.Fibonacci;24;100;dynamic;5.865763
org.omp4j.benchmark.Fibonacci;24;200;dynamic;9.404212
org.omp4j.benchmark.Fibonacci;24;300;dynamic;11.389991
org.omp4j.benchmark.Fibonacci;24;400;dynamic;12.057805
org.omp4j.benchmark.Fibonacci;24;500;dynamic;13.506361
org.omp4j.benchmark.Fibonacci;24;600;dynamic;14.692286
org.omp4j.benchmark.Fibonacci;24;700;dynamic;15.807344
org.omp4j.benchmark.Fibonacci;24;800;dynamic;16.054422
org.omp4j.benchmark.Fibonacci;24;900;dynamic;16.031557
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.608032
org.omp4j.benchmark.Fibonacci;24;1100;dynamic;17.479848
org.omp4j.benchmark.Fibonacci;24;1200;dynamic;16.192282
org.omp4j.benchmark.Fibonacci;24;1300;dynamic;17.866880
org.omp4j.benchmark.Fibonacci;24;1400;dynamic;17.597753
org.omp4j.benchmark.Fibonacci;24;1500;dynamic;17.521038
org.omp4j.benchmark.Fibonacci;24;1600;dynamic;17.427816
org.omp4j.benchmark.Fibonacci;24;1700;dynamic;18.510360
org.omp4j.benchmark.Fibonacci;24;1800;dynamic;19.109730
org.omp4j.benchmark.Fibonacci;24;1900;dynamic;18.533463
org.omp4j.benchmark.Fibonacci;24;2000;dynamic;17.384149
org.omp4j.benchmark.Fibonacci;8;100;dynamic;4.716284
org.omp4j.benchmark.Fibonacci;8;200;dynamic;5.889484
org.omp4j.benchmark.Fibonacci;8;300;dynamic;6.486983
org.omp4j.benchmark.Fibonacci;8;400;dynamic;6.992374
org.omp4j.benchmark.Fibonacci;8;500;dynamic;6.959828
org.omp4j.benchmark.Fibonacci;8;600;dynamic;7.099566
org.omp4j.benchmark.Fibonacci;8;700;dynamic;6.883549
org.omp4j.benchmark.Fibonacci;8;800;dynamic;7.330886
org.omp4j.benchmark.Fibonacci;8;900;dynamic;7.013931
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.500451
org.omp4j.benchmark.Fibonacci;8;1100;dynamic;6.963459
org.omp4j.benchmark.Fibonacci;8;1200;dynamic;7.372411
org.omp4j.benchmark.Fibonacci;8;1300;dynamic;7.691690
org.omp4j.benchmark.Fibonacci;8;1400;dynamic;7.267364
org.omp4j.benchmark.Fibonacci;8;1500;dynamic;7.722930
org.omp4j.benchmark.Fibonacci;8;1600;dynamic;7.597093
org.omp4j.benchmark.Fibonacci;8;1700;dynamic;7.405686
org.omp4j.benchmark.Fibonacci;8;1800;dynamic;7.752020
org.omp4j.benchmark.Fibonacci;8;1900;dynamic;7.731459
org.omp4j.benchmark.Fibonacci;8;2000;dynamic;7.727597
org.omp4j.benchmark.Fibonacci;24;100;dynamic;5.795009
org.omp4j.benchmark.Fibonacci;24;200;dynamic;9.362808
org.omp4j.benchmark.Fibonacci;24;300;dynamic;11.122677
org.omp4j.benchmark.Fibonacci;24;400;dynamic;12.675955
org.omp4j.benchmark.Fibonacci;24;500;dynamic;13.300466
org.omp4j.benchmark.Fibonacci;24;600;dynamic;14.338849
org.omp4j.benchmark.Fibonacci;24;700;dynamic;15.302479
org.omp4j.benchmark.Fibonacci;24;800;dynamic;16.076734
org.omp4j.benchmark.Fibonacci;24;900;dynamic;15.755774
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.488806
org.omp4j.benchmark.Fibonacci;24;1100;dynamic;17.381848
org.omp4j.benchmark.Fibonacci;24;1200;dynamic;17.542993
org.omp4j.benchmark.Fibonacci;24;1300;dynamic;17.406001
org.omp4j.benchmark.Fibonacci;24;1400;dynamic;17.701065
org.omp4j.benchmark.Fibonacci;24;1500;dynamic;18.295648
org.omp4j.benchmark.Fibonacci;24;1600;dynamic;17.954261
org.omp4j.benchmark.Fibonacci;24;1700;dynamic;18.089578
org.omp4j.benchmark.Fibonacci;24;1800;dynamic;19.276289
